level,score,name,time,A0,A1,A2,A3,A4,A5,AlmostDeath,CoinPerSec,KillPerSec,ShotPerSec,MissPerSec
2,40,BFern_coin,19,637.5,258.5,4,0,0,0,FALSE,21.0526,0,0,0
2,40,BFern_coin,20,532.5,349.5,4,0,1,0,FALSE,20,0,5,0
2,51,BFern_coin,21,382,349.5,5,1,2,1,FALSE,23.8095,4.7619,9.5238,4.7619
2,61,BFern_coin,22,273.5,377.5,6,1,2,1,FALSE,27.2727,4.5455,9.0909,4.5455
2,71,BFern_coin,23,396,496.5,7,1,2,1,FALSE,30.4348,4.3478,8.6957,4.3478
2,71,BFern_coin,24,525.5,496.5,7,1,2,1,FALSE,29.1667,4.1667,8.3333,4.1667
2,71,BFern_coin,25,375,395,7,1,2,1,FALSE,28,4,8,4
2,72,BFern_coin,26,403,395,7,2,4,1,FALSE,26.9231,7.6923,15.3846,3.8462
2,76,BFern_coin,27,319,395,7,4,5,1,FALSE,25.9259,14.8148,18.5185,3.7037
2,86,BFern_coin,28,74,395,8,4,5,1,FALSE,28.5714,14.2857,17.8571,3.5714
2,106,BFern_coin,29,35.5,356.5,10,4,5,1,FALSE,34.4828,13.7931,17.2414,3.4483
2,116,BFern_coin,30,168.5,405.5,11,4,5,1,FALSE,36.6667,13.3333,16.6667,3.3333
3,126,BFern_coin,31,347,472,12,4,5,1,FALSE,38.7097,12.9032,16.129,3.2258
3,126,BFern_coin,32,427.5,356.5,12,4,5,1,FALSE,37.5,12.5,15.625,3.125
3,136,BFern_coin,33,490.5,356.5,13,4,5,1,FALSE,39.3939,12.1212,15.1515,3.0303
3,136,BFern_coin,34,413.5,356.5,13,4,5,1,FALSE,38.2353,11.7647,14.7059,2.9412
3,146,BFern_coin,35,413.5,454.5,14,4,5,1,FALSE,40,11.4286,14.2857,2.8571
3,156,BFern_coin,36,413.5,272.5,15,4,5,1,FALSE,41.6667,11.1111,13.8889,2.7778
3,156,BFern_coin,37,417,272.5,15,4,5,1,FALSE,40.5405,10.8108,13.5135,2.7027
3,166,BFern_coin,38,459,272.5,16,4,6,1,FALSE,42.1053,10.5263,15.7895,2.6316
3,166,BFern_coin,39,273.5,293.5,16,4,6,2,FALSE,41.0256,10.2564,15.3846,5.1282
3,176,BFern_coin,40,140.5,458,17,4,6,2,FALSE,42.5,10,15,5
3,176,BFern_coin,41,280.5,536,17,4,6,2,FALSE,41.4634,9.7561,14.6341,4.878
3,176,BFern_coin,42,371.5,483.5,17,4,6,2,FALSE,40.4762,9.5238,14.2857,4.7619
3,186,BFern_coin,43,249,413.5,18,4,6,2,FALSE,41.8605,9.3023,13.9535,4.6512
3,196,BFern_coin,44,140.5,413.5,19,4,6,2,FALSE,43.1818,9.0909,13.6364,4.5455
4,216,BFern_coin,45,60,413.5,21,4,6,2,FALSE,46.6667,8.8889,13.3333,4.4444
4,219,BFern_coin,46,189.5,413.5,21,6,8,2,FALSE,45.6522,13.0435,17.3913,4.3478
4,219,BFern_coin,47,284,501,21,6,8,2,FALSE,44.6809,12.766,17.0213,4.2553
4,239,BFern_coin,48,109,532.5,23,6,8,2,FALSE,47.9167,12.5,16.6667,4.1667
4,239,BFern_coin,49,291,532.5,23,6,8,2,FALSE,46.9388,12.2449,16.3265,4.0816
4,239,BFern_coin,50,291,532.5,23,6,8,2,TRUE,46,12,16,4
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,496.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,441.5,367,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,518.5,367,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,403,367,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,319,258.5,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,7,319,206,1,0,0,0,FALSE,14.2857,0,0,0
1,20,BFern_coin,8,319,206,2,0,0,0,FALSE,25,0,0,0
1,20,BFern_coin,9,319,307.5,2,0,0,0,FALSE,22.2222,0,0,0
1,20,BFern_coin,10,319,314.5,2,0,0,0,FALSE,20,0,0,0
1,20,BFern_coin,11,399.5,475.5,2,0,0,0,FALSE,18.1818,0,0,0
1,20,BFern_coin,12,641,475.5,2,0,0,0,FALSE,16.6667,0,0,0
1,20,BFern_coin,13,662,297,2,0,0,0,FALSE,15.3846,0,0,0
1,30,BFern_coin,14,546.5,307.5,3,0,0,0,FALSE,21.4286,0,0,0
1,30,BFern_coin,15,336.5,349.5,3,0,0,0,FALSE,20,0,0,0
2,30,BFern_coin,16,140.5,286.5,3,0,0,0,FALSE,18.75,0,0,0
2,50,BFern_coin,17,39,206,5,0,0,0,FALSE,29.4118,0,0,0
2,50,BFern_coin,18,60,206,5,0,0,0,FALSE,27.7778,0,0,0
2,50,BFern_coin,19,231.5,279.5,5,0,0,0,FALSE,26.3158,0,0,0
2,60,BFern_coin,20,305,374,6,0,0,0,FALSE,30,0,0,0
2,60,BFern_coin,21,228,353,6,0,0,0,FALSE,28.5714,0,0,0
2,60,BFern_coin,22,228,213,6,0,0,0,FALSE,27.2727,0,0,0
2,60,BFern_coin,23,301.5,213,6,0,0,0,FALSE,26.087,0,0,0
2,70,BFern_coin,24,340,374,7,0,0,0,FALSE,29.1667,0,0,0
2,80,BFern_coin,25,522,437,8,0,0,0,FALSE,32,0,0,0
2,90,BFern_coin,26,490.5,503.5,9,0,0,0,FALSE,34.6154,0,0,0
2,90,BFern_coin,27,252.5,503.5,9,0,0,0,FALSE,33.3333,0,0,0
2,90,BFern_coin,28,137,482.5,9,0,1,0,FALSE,32.1429,0,3.5714,0
2,100,BFern_coin,29,179,482.5,10,0,1,0,FALSE,34.4828,0,3.4483,0
2,110,BFern_coin,30,74,482.5,11,0,1,1,FALSE,36.6667,0,3.3333,3.3333
3,110,BFern_coin,31,210.5,482.5,11,0,1,1,FALSE,35.4839,0,3.2258,3.2258
3,120,BFern_coin,32,364.5,482.5,12,0,1,1,FALSE,37.5,0,3.125,3.125
3,120,BFern_coin,33,396,482.5,12,0,1,1,FALSE,36.3636,0,3.0303,3.0303
3,120,BFern_coin,34,354,482.5,12,0,1,1,FALSE,35.2941,0,2.9412,2.9412
3,133,BFern_coin,35,319,482.5,13,1,2,1,FALSE,37.1429,2.8571,5.7143,2.8571
3,133,BFern_coin,36,249,482.5,13,1,2,1,FALSE,36.1111,2.7778,5.5556,2.7778
3,143,BFern_coin,37,168.5,339,14,1,2,1,FALSE,37.8378,2.7027,5.4054,2.7027
3,153,BFern_coin,38,144,339,15,1,2,1,FALSE,39.4737,2.6316,5.2632,2.6316
3,163,BFern_coin,39,238.5,342.5,16,1,2,1,FALSE,41.0256,2.5641,5.1282,2.5641
3,163,BFern_coin,40,116,475.5,16,1,2,1,FALSE,40,2.5,5,2.5
3,173,BFern_coin,41,154.5,475.5,17,1,2,1,FALSE,41.4634,2.439,4.878,2.439
3,173,BFern_coin,42,210.5,475.5,17,1,2,1,FALSE,40.4762,2.381,4.7619,2.381
3,176,BFern_coin,43,256,475.5,17,2,3,1,FALSE,39.5349,4.6512,6.9767,2.3256
3,186,BFern_coin,44,256,475.5,18,2,4,1,FALSE,40.9091,4.5455,9.0909,2.2727
4,186,BFern_coin,45,196.5,412.5,18,2,4,2,FALSE,40,4.4444,8.8889,4.4444
4,186,BFern_coin,46,196.5,321.5,18,2,4,2,FALSE,39.1304,4.3478,8.6957,4.3478
4,196,BFern_coin,47,109,297,19,2,4,2,FALSE,40.4255,4.2553,8.5106,4.2553
4,196,BFern_coin,48,249,297,19,2,4,2,FALSE,39.5833,4.1667,8.3333,4.1667
4,208,BFern_coin,49,249,216.5,20,3,5,2,FALSE,40.8163,6.1224,10.2041,4.0816
4,218,BFern_coin,50,70.5,216.5,21,3,5,2,FALSE,42,6,10,4
4,218,BFern_coin,51,81,433.5,21,3,5,2,FALSE,41.1765,5.8824,9.8039,3.9216
4,218,BFern_coin,52,98.5,433.5,21,3,5,2,FALSE,40.3846,5.7692,9.6154,3.8462
4,231,BFern_coin,53,21.5,433.5,22,4,6,2,FALSE,41.5094,7.5472,11.3208,3.7736
4,231,BFern_coin,54,21.5,433.5,22,4,6,2,FALSE,40.7407,7.4074,11.1111,3.7037
4,231,BFern_coin,55,21.5,433.5,22,4,6,2,FALSE,40,7.2727,10.9091,3.6364
4,231,BFern_coin,56,116,433.5,22,4,6,2,FALSE,39.2857,7.1429,10.7143,3.5714
4,231,BFern_coin,57,116,433.5,22,4,6,2,FALSE,38.5965,7.0175,10.5263,3.5088
4,245,BFern_coin,58,46,510.5,23,5,7,2,FALSE,39.6552,8.6207,12.069,3.4483
4,245,BFern_coin,59,102,510.5,23,5,7,2,FALSE,38.9831,8.4746,11.8644,3.3898
5,258,BFern_coin,60,56.5,454.5,24,6,8,2,FALSE,40,10,13.3333,3.3333
5,271,BFern_coin,61,168.5,447.5,25,7,9,2,FALSE,40.9836,11.4754,14.7541,3.2787
5,276,BFern_coin,62,105.5,447.5,25,8,10,2,FALSE,40.3226,12.9032,16.129,3.2258
5,286,BFern_coin,63,207,447.5,26,8,11,2,TRUE,41.2698,12.6984,17.4603,3.1746
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,368,444,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,336.5,230.5,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,7,273.5,174.5,1,0,0,0,FALSE,14.2857,0,0,0
1,10,BFern_coin,8,273.5,398.5,1,0,0,0,FALSE,12.5,0,0,0
1,10,BFern_coin,9,434.5,353,1,0,0,0,FALSE,11.1111,0,0,0
1,10,BFern_coin,10,378.5,199,1,0,0,0,FALSE,10,0,0,0
1,30,BFern_coin,11,557,174.5,3,0,0,0,FALSE,27.2727,0,0,0
1,30,BFern_coin,12,557,314.5,3,0,0,0,FALSE,25,0,0,0
1,30,BFern_coin,13,361,314.5,3,0,0,0,FALSE,23.0769,0,0,0
1,30,BFern_coin,14,336.5,314.5,3,0,0,0,FALSE,21.4286,0,0,0
1,30,BFern_coin,15,431,290,3,0,0,0,FALSE,20,0,0,0
2,30,BFern_coin,16,522,143,3,0,0,0,FALSE,18.75,0,0,0
2,40,BFern_coin,17,522,213,4,0,0,0,FALSE,23.5294,0,0,0
2,42,BFern_coin,18,378.5,279.5,4,1,1,0,FALSE,22.2222,5.5556,5.5556,0
2,52,BFern_coin,19,231.5,199,5,1,1,0,FALSE,26.3158,5.2632,5.2632,0
2,72,BFern_coin,20,14.5,199,7,1,1,0,FALSE,35,5,5,0
2,72,BFern_coin,21,32,199,7,1,1,0,FALSE,33.3333,4.7619,4.7619,0
2,72,BFern_coin,22,259.5,199,7,1,1,0,FALSE,31.8182,4.5455,4.5455,0
2,82,BFern_coin,23,259.5,139.5,8,1,2,0,FALSE,34.7826,4.3478,8.6957,0
2,82,BFern_coin,24,91.5,143,8,1,2,1,FALSE,33.3333,4.1667,8.3333,4.1667
2,92,BFern_coin,25,91.5,164,9,1,2,1,FALSE,36,4,8,4
2,92,BFern_coin,26,182.5,314.5,9,1,2,1,FALSE,34.6154,3.8462,7.6923,3.8462
2,92,BFern_coin,27,357.5,423,9,1,2,1,FALSE,33.3333,3.7037,7.4074,3.7037
2,102,BFern_coin,28,525.5,423,10,1,2,1,FALSE,35.7143,3.5714,7.1429,3.5714
2,112,BFern_coin,29,704,423,11,1,2,1,FALSE,37.931,3.4483,6.8966,3.4483
3,122,BFern_coin,30,672.5,279.5,12,1,2,1,FALSE,40,3.3333,6.6667,3.3333
3,122,BFern_coin,31,483.5,377.5,12,1,2,1,FALSE,38.7097,3.2258,6.4516,3.2258
3,135,BFern_coin,32,392.5,318,13,2,3,1,FALSE,40.625,6.25,9.375,3.125
3,135,BFern_coin,33,392.5,318,13,2,3,1,FALSE,39.3939,6.0606,9.0909,3.0303
3,135,BFern_coin,34,445,318,13,2,3,1,FALSE,38.2353,5.8824,8.8235,2.9412
3,145,BFern_coin,35,553.5,458,14,2,3,1,FALSE,40,5.7143,8.5714,2.8571
3,156,BFern_coin,36,553.5,458,15,3,4,1,FALSE,41.6667,8.3333,11.1111,2.7778
3,176,BFern_coin,37,728.5,458,17,3,4,1,FALSE,45.9459,8.1081,10.8108,2.7027
3,186,BFern_coin,38,728.5,458,18,3,4,1,FALSE,47.3684,7.8947,10.5263,2.6316
3,186,BFern_coin,39,679.5,458,18,3,4,1,FALSE,46.1538,7.6923,10.2564,2.5641
3,206,BFern_coin,40,679.5,458,20,3,4,1,FALSE,50,7.5,10,2.5
3,206,BFern_coin,41,728.5,412.5,20,3,4,1,FALSE,48.7805,7.3171,9.7561,2.439
3,216,BFern_coin,42,701,321.5,21,3,4,1,FALSE,50,7.1429,9.5238,2.381
3,226,BFern_coin,43,725.5,293.5,22,3,4,1,TRUE,51.1628,6.9767,9.3023,2.3256
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,370.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,277,370.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,277,370.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,6,277,370.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,7,193,419.5,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,8,140.5,248,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,9,322.5,202.5,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,10,473,192,1,0,0,0,FALSE,10,0,0,0
1,30,BFern_coin,11,511.5,153.5,3,0,0,0,FALSE,27.2727,0,0,0
1,30,BFern_coin,12,385.5,153.5,3,0,0,0,FALSE,25,0,0,0
1,40,BFern_coin,13,280.5,111.5,4,0,0,0,FALSE,30.7692,0,0,0
1,40,BFern_coin,14,280.5,262,4,0,0,0,FALSE,28.5714,0,0,0
1,40,BFern_coin,15,245.5,262,4,0,0,0,FALSE,26.6667,0,0,0
2,50,BFern_coin,16,172,104.5,5,0,0,0,FALSE,31.25,0,0,0
2,60,BFern_coin,17,39,139.5,6,0,0,0,FALSE,35.2941,0,0,0
2,60,BFern_coin,18,95,339,6,0,0,0,FALSE,33.3333,0,0,0
2,60,BFern_coin,19,305,374,6,0,0,0,FALSE,31.5789,0,0,0
2,60,BFern_coin,20,406.5,521,6,0,0,0,FALSE,30,0,0,0
2,61,BFern_coin,21,420.5,521,6,1,1,0,FALSE,28.5714,4.7619,4.7619,0
2,63,BFern_coin,22,291,521,6,2,2,0,FALSE,27.2727,9.0909,9.0909,0
2,63,BFern_coin,23,252.5,405.5,6,2,2,0,FALSE,26.087,8.6957,8.6957,0
2,73,BFern_coin,24,42.5,405.5,7,2,2,0,FALSE,29.1667,8.3333,8.3333,0
2,73,BFern_coin,25,186,304,7,2,2,0,FALSE,28,8,8,0
2,75,BFern_coin,26,186,262,7,3,3,0,FALSE,26.9231,11.5385,11.5385,0
2,85,BFern_coin,27,347,339,8,3,3,0,FALSE,29.6296,11.1111,11.1111,0
2,95,BFern_coin,28,193,293.5,9,3,3,0,FALSE,32.1429,10.7143,10.7143,0
2,95,BFern_coin,29,221,461.5,9,3,3,0,FALSE,31.0345,10.3448,10.3448,0
2,95,BFern_coin,30,452,482.5,9,3,3,0,FALSE,30,10,10,0
3,95,BFern_coin,31,543,536,9,3,3,0,FALSE,29.0323,9.6774,9.6774,0
3,95,BFern_coin,32,543,536,9,3,3,0,FALSE,28.125,9.375,9.375,0
3,95,BFern_coin,33,424,536,9,3,3,0,FALSE,27.2727,9.0909,9.0909,0
3,108,BFern_coin,34,406.5,536,10,4,4,0,FALSE,29.4118,11.7647,11.7647,0
3,118,BFern_coin,35,361,536,11,4,4,0,FALSE,31.4286,11.4286,11.4286,0
3,128,BFern_coin,36,242,536,12,4,4,0,FALSE,33.3333,11.1111,11.1111,0
3,138,BFern_coin,37,263,536,13,4,4,0,FALSE,35.1351,10.8108,10.8108,0
3,138,BFern_coin,38,207,536,13,4,4,0,FALSE,34.2105,10.5263,10.5263,0
3,148,BFern_coin,39,217.5,536,14,4,4,0,FALSE,35.8974,10.2564,10.2564,0
3,158,BFern_coin,40,350.5,536,15,4,4,0,FALSE,37.5,10,10,0
3,168,BFern_coin,41,438,536,16,4,5,0,FALSE,39.0244,9.7561,12.1951,0
3,181,BFern_coin,42,329.5,536,17,6,6,0,FALSE,40.4762,14.2857,14.2857,0
3,181,BFern_coin,43,522,536,17,6,6,0,FALSE,39.5349,13.9535,13.9535,0
3,181,BFern_coin,44,522,536,17,6,6,0,FALSE,38.6364,13.6364,13.6364,0
4,181,BFern_coin,45,637.5,536,17,6,6,0,FALSE,37.7778,13.3333,13.3333,0
4,191,BFern_coin,46,588.5,536,18,6,6,0,FALSE,39.1304,13.0435,13.0435,0
4,191,BFern_coin,47,553.5,536,18,6,6,0,FALSE,38.2979,12.766,12.766,0
4,191,BFern_coin,48,599,536,18,6,6,0,FALSE,37.5,12.5,12.5,0
4,214,BFern_coin,49,595.5,536,20,7,8,0,FALSE,40.8163,14.2857,16.3265,0
4,214,BFern_coin,50,694,476.5,20,7,8,1,FALSE,40,14,16,2
4,214,BFern_coin,51,645,396,20,7,8,1,FALSE,39.2157,13.7255,15.6863,1.9608
4,224,BFern_coin,52,519,396,21,7,8,1,FALSE,40.3846,13.4615,15.3846,1.9231
4,234,BFern_coin,53,277.5,396,22,7,8,1,FALSE,41.5094,13.2075,15.0943,1.8868
4,244,BFern_coin,54,211,396,23,7,8,1,FALSE,42.5926,12.963,14.8148,1.8519
4,256,BFern_coin,55,64,413.5,24,8,9,1,FALSE,43.6364,14.5455,16.3636,1.8182
4,266,BFern_coin,56,53.5,536,25,8,9,1,FALSE,44.6429,14.2857,16.0714,1.7857
4,280,BFern_coin,57,74.5,536,26,9,10,1,FALSE,45.614,15.7895,17.5439,1.7544
4,280,BFern_coin,58,141,536,26,9,10,1,FALSE,44.8276,15.5172,17.2414,1.7241
4,280,BFern_coin,59,43,406.5,26,9,10,1,TRUE,44.0678,15.2542,16.9492,1.6949
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,452,416,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,476.5,195.5,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,5,532.5,192,1,0,0,0,FALSE,20,0,0,0
1,10,BFern_coin,6,532.5,360,1,0,0,0,FALSE,16.6667,0,0,0
1,10,BFern_coin,7,469.5,472,1,0,0,0,FALSE,14.2857,0,0,0
1,10,BFern_coin,8,557,360,1,0,0,0,FALSE,12.5,0,0,0
1,10,BFern_coin,9,504.5,195.5,1,0,0,0,FALSE,11.1111,0,0,0
1,20,BFern_coin,10,417,206,2,0,0,0,FALSE,20,0,0,0
1,30,BFern_coin,11,298,230.5,3,0,0,0,FALSE,27.2727,0,0,0
1,40,BFern_coin,12,130,178,4,0,0,0,FALSE,33.3333,0,0,0
1,40,BFern_coin,13,368,178,4,0,0,0,FALSE,30.7692,0,0,0
1,50,BFern_coin,14,375,97.5,5,0,0,0,FALSE,35.7143,0,0,0
1,50,BFern_coin,15,550,174.5,5,0,1,0,FALSE,33.3333,0,6.6667,0
2,61,BFern_coin,16,641,108,6,1,1,0,FALSE,37.5,6.25,6.25,0
2,71,BFern_coin,17,497.5,220,7,1,1,0,FALSE,41.1765,5.8824,5.8824,0
2,71,BFern_coin,18,294.5,279.5,7,1,1,0,FALSE,38.8889,5.5556,5.5556,0
2,83,BFern_coin,19,84.5,311,8,2,2,0,FALSE,42.1053,10.5263,10.5263,0
2,83,BFern_coin,20,84.5,304,8,2,2,0,FALSE,40,10,10,0
2,93,BFern_coin,21,84.5,409,9,2,2,0,FALSE,42.8571,9.5238,9.5238,0
2,93,BFern_coin,22,266.5,475.5,9,2,2,0,FALSE,40.9091,9.0909,9.0909,0
2,94,BFern_coin,23,413.5,475.5,9,3,3,0,FALSE,39.1304,13.0435,13.0435,0
2,94,BFern_coin,24,434.5,465,9,3,3,0,FALSE,37.5,12.5,12.5,0
2,124,BFern_coin,25,504.5,496.5,12,3,3,0,FALSE,48,12,12,0
2,124,BFern_coin,26,347,419.5,12,3,3,0,FALSE,46.1538,11.5385,11.5385,0
2,124,BFern_coin,27,144,493,12,3,3,0,FALSE,44.4444,11.1111,11.1111,0
2,134,BFern_coin,28,35.5,426.5,13,3,3,0,FALSE,46.4286,10.7143,10.7143,0
2,134,BFern_coin,29,189.5,370.5,13,3,3,0,FALSE,44.8276,10.3448,10.3448,0
2,134,BFern_coin,30,333,472,13,3,3,0,FALSE,43.3333,10,10,0
3,144,BFern_coin,31,560.5,493,14,3,3,0,FALSE,45.1613,9.6774,9.6774,0
3,154,BFern_coin,32,658.5,472,15,3,3,0,FALSE,46.875,9.375,9.375,0
3,164,BFern_coin,33,634,297,16,3,3,0,FALSE,48.4848,9.0909,9.0909,0
3,164,BFern_coin,34,431,297,16,3,3,0,FALSE,47.0588,8.8235,8.8235,0
3,174,BFern_coin,35,375,223.5,17,3,3,0,FALSE,48.5714,8.5714,8.5714,0
3,176,BFern_coin,36,242,374,17,4,4,0,FALSE,47.2222,11.1111,11.1111,0
3,186,BFern_coin,37,123,458,18,4,4,0,FALSE,48.6486,10.8108,10.8108,0
3,196,BFern_coin,38,252.5,510.5,19,4,4,0,FALSE,50,10.5263,10.5263,0
3,196,BFern_coin,39,189.5,510.5,19,4,4,0,FALSE,48.7179,10.2564,10.2564,0
3,206,BFern_coin,40,168.5,510.5,20,4,4,0,FALSE,50,10,10,0
3,206,BFern_coin,41,245.5,510.5,20,4,4,0,FALSE,48.7805,9.7561,9.7561,0
3,209,BFern_coin,42,298,510.5,20,5,5,0,FALSE,47.619,11.9048,11.9048,0
3,229,BFern_coin,43,462.5,510.5,22,5,5,0,FALSE,51.1628,11.6279,11.6279,0
3,239,BFern_coin,44,501,510.5,23,5,5,0,FALSE,52.2727,11.3636,11.3636,0
4,249,BFern_coin,45,627,510.5,24,5,5,0,FALSE,53.3333,11.1111,11.1111,0
4,259,BFern_coin,46,490.5,510.5,25,5,5,0,FALSE,54.3478,10.8696,10.8696,0
4,261,BFern_coin,47,249,510.5,25,6,6,0,FALSE,53.1915,12.766,12.766,0
4,271,BFern_coin,48,95,510.5,26,6,6,0,FALSE,54.1667,12.5,12.5,0
4,281,BFern_coin,49,0,510.5,27,6,6,0,FALSE,55.102,12.2449,12.2449,0
4,288,BFern_coin,50,80.5,531.5,27,8,8,0,FALSE,54,16,16,0
4,308,BFern_coin,51,80.5,531.5,29,8,8,0,FALSE,56.8627,15.6863,15.6863,0
4,308,BFern_coin,52,0,531.5,29,8,9,0,FALSE,55.7692,15.3846,17.3077,0
4,308,BFern_coin,53,77,531.5,29,8,9,1,FALSE,54.717,15.0943,16.9811,1.8868
4,308,BFern_coin,54,35,479,29,8,9,1,FALSE,53.7037,14.8148,16.6667,1.8519
4,308,BFern_coin,55,192.5,451,29,8,9,1,FALSE,52.7273,14.5455,16.3636,1.8182
4,308,BFern_coin,56,234.5,360,29,8,9,1,FALSE,51.7857,14.2857,16.0714,1.7857
4,332,BFern_coin,57,350,360,31,9,10,1,FALSE,54.386,15.7895,17.5439,1.7544
4,332,BFern_coin,58,280,360,31,9,10,1,FALSE,53.4483,15.5172,17.2414,1.7241
4,334,BFern_coin,59,395.5,360,31,10,11,1,FALSE,52.5424,16.9492,18.6441,1.6949
5,334,BFern_coin,60,465.5,360,31,10,11,1,FALSE,51.6667,16.6667,18.3333,1.6667
5,344,BFern_coin,61,507.5,360,32,10,12,1,TRUE,52.459,16.3934,19.6721,1.6393
1,0,BFern_coin,1,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,2,368,500,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,3,368,409,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,4,382,381,0,0,0,0,FALSE,0,0,0,0
1,0,BFern_coin,5,518.5,262,0,0,0,0,FALSE,0,0,0,0
1,10,BFern_coin,6,518.5,132.5,1,0,0,0,FALSE,16.6667,0,0,0
1,10,BFern_coin,7,385.5,132.5,1,0,0,0,FALSE,14.2857,0,0,0
1,20,BFern_coin,8,427.5,132.5,2,0,0,0,FALSE,25,0,0,0
1,20,BFern_coin,9,427.5,132.5,2,0,0,0,FALSE,22.2222,0,0,0
1,30,BFern_coin,10,427.5,202.5,3,0,0,0,FALSE,30,0,0,0
1,30,BFern_coin,11,427.5,321.5,3,0,0,0,FALSE,27.2727,0,0,0
1,30,BFern_coin,12,427.5,321.5,3,0,0,0,FALSE,25,0,0,0
1,30,BFern_coin,13,427.5,321.5,3,0,0,0,FALSE,23.0769,0,0,0
1,30,BFern_coin,14,361,377.5,3,0,0,0,FALSE,21.4286,0,0,0
1,30,BFern_coin,15,361,279.5,3,0,0,0,FALSE,20,0,0,0
2,40,BFern_coin,16,361,136,4,0,0,0,FALSE,25,0,0,0
2,50,BFern_coin,17,280.5,255,5,0,0,0,FALSE,29.4118,0,0,0
2,50,BFern_coin,18,354,496.5,5,0,0,0,FALSE,27.7778,0,0,0
2,50,BFern_coin,19,508,517.5,5,0,0,0,FALSE,26.3158,0,0,0
2,50,BFern_coin,20,697,465,5,0,0,0,FALSE,25,0,0,0
2,60,BFern_coin,21,557,363.5,6,0,0,0,FALSE,28.5714,0,0,0
2,60,BFern_coin,22,319,405.5,6,0,0,0,FALSE,27.2727,0,0,0
2,80,BFern_coin,23,77.5,482.5,8,0,0,0,FALSE,34.7826,0,0,0
2,80,BFern_coin,24,112.5,388,8,0,0,0,FALSE,33.3333,0,0,0
2,80,BFern_coin,25,259.5,493,8,0,0,0,FALSE,32,0,0,0
2,80,BFern_coin,26,336.5,342.5,8,0,0,0,FALSE,30.7692,0,0,0
2,100,BFern_coin,27,294.5,255,10,0,0,0,FALSE,37.037,0,0,0
2,120,BFern_coin,28,396,202.5,12,0,0,0,FALSE,42.8571,0,0,0
2,130,BFern_coin,29,308.5,339,13,0,0,0,FALSE,44.8276,0,0,0
2,130,BFern_coin,30,452,405.5,13,0,0,0,FALSE,43.3333,0,0,0
3,130,BFern_coin,31,364.5,325,13,0,0,0,FALSE,41.9355,0,0,0
3,132,BFern_coin,32,189.5,412.5,13,1,1,0,FALSE,40.625,3.125,3.125,0
3,152,BFern_coin,33,200,412.5,15,1,1,0,FALSE,45.4545,3.0303,3.0303,0
3,153,BFern_coin,34,182.5,412.5,15,2,3,0,FALSE,44.1176,5.8824,8.8235,0
3,155,BFern_coin,35,172,412.5,15,3,3,0,FALSE,42.8571,8.5714,8.5714,0
3,155,BFern_coin,36,172,346,15,3,3,0,FALSE,41.6667,8.3333,8.3333,0
3,155,BFern_coin,37,123,346,15,3,3,0,FALSE,40.5405,8.1081,8.1081,0
3,155,BFern_coin,38,123,346,15,3,3,0,FALSE,39.4737,7.8947,7.8947,0
3,158,BFern_coin,39,81,507,15,4,4,0,FALSE,38.4615,10.2564,10.2564,0
3,161,BFern_coin,40,189.5,536,15,5,5,0,FALSE,37.5,12.5,12.5,0
3,161,BFern_coin,41,301.5,536,15,5,5,0,FALSE,36.5854,12.1951,12.1951,0
3,161,BFern_coin,42,273.5,522,15,5,5,0,FALSE,35.7143,11.9048,11.9048,0
